SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS,DATE
NDGL,EQ, 19-Feb-2021,770.35,775.05,808.8,749.75,799.0,768.35,782.0,143,1.12,41,30,20.98,0,20210219
WILLAMAGOR,EQ, 19-Feb-2021,22.15,21.15,22.95,21.15,22.85,22.7,22.0,3860,0.85,69,2129,55.16,0,20210219
RAJMET,EQ, 19-Feb-2021,53.6,58.95,58.95,58.95,58.95,58.95,58.95,25,0.01,1,25,100.0,0,20210219
NCPSESDL24,EQ, 19-Feb-2021,101.76,101.71,102.25,101.71,102.25,102.25,101.75,215,0.22,6,201,93.49,0,20210219
SABEVENTS,EQ, 19-Feb-2021,1.3,1.35,1.35,1.25,1.35,1.35,1.35,7380,0.1,24,7329,99.31,0,20210219
KHANDSE,EQ, 19-Feb-2021,13.75,13.3,14.4,13.2,14.4,14.2,14.0,2581,0.36,35,2461,95.35,0,20210219
LICNETFSEN,EQ, 19-Feb-2021,541.9,544.9,544.9,535.0,535.0,535.0,540.68,68,0.37,41,39,57.35,0,20210219
EBANK,EQ, 19-Feb-2021,4112.6,4091.86,4091.86,4091.86,4091.86,4091.86,4091.86,1,0.04,1,1,100.0,0,20210219
GODHA,EQ, 19-Feb-2021,43.85,43.85,48.0,40.3,41.8,42.65,43.94,4868,2.14,140,1836,37.72,0,20210219
GLFL,EQ, 19-Feb-2021,2.55,2.8,2.8,2.55,2.7,2.65,2.66,24345,0.65,85,14116,57.98,0,20210219
GISOLUTION,EQ, 19-Feb-2021,2.2,2.2,2.3,2.15,2.2,2.2,2.26,2229,0.05,14,2229,100.0,0,20210219
SUPERSPIN,EQ, 19-Feb-2021,4.8,4.9,4.9,4.7,4.85,4.85,4.76,20861,0.99,73,15889,76.17,0,20210219
BANG,EQ, 19-Feb-2021,27.0,26.15,27.95,26.15,26.95,26.95,26.81,2184,0.59,129,1466,67.12,0,20210219
GILLANDERS,EQ, 19-Feb-2021,38.75,37.55,38.9,37.5,37.75,38.15,38.34,2758,1.06,48,1861,67.48,0,20210219
GBGLOBAL,EQ, 19-Feb-2021,6.75,6.95,6.95,6.7,6.9,6.9,6.89,2986,0.21,13,2986,100.0,0,20210219
EQ30,EQ, 19-Feb-2021,437.95,424.82,434.63,421.5,421.5,424.6,424.63,56,0.24,8,55,98.21,0,20210219
TCIFINANCE,EQ, 19-Feb-2021,5.85,5.9,5.95,5.6,5.95,5.95,5.74,10783,0.62,57,9101,84.4,0,20210219
IBMFNIFTY,EQ, 19-Feb-2021,154.84,150.2,156.0,150.2,152.7,152.78,153.27,203,0.31,72,148,72.91,0,20210219
DHARSUGAR,EQ, 19-Feb-2021,5.8,5.65,5.9,5.6,5.7,5.7,5.8,17599,1.02,82,14727,83.68,0,20210219
DBSTOCKBRO,EQ, 19-Feb-2021,9.3,9.3,9.4,9.05,9.4,9.3,9.22,2486,0.23,20,783,31.5,0,20210219
CUBEXTUB,EQ, 19-Feb-2021,16.65,16.05,16.8,16.05,16.4,16.4,16.28,4872,0.79,61,4223,86.68,0,20210219
CNOVAPETRO,EQ, 19-Feb-2021,10.6,11.1,11.1,11.1,11.1,11.1,11.1,4285,0.48,9,4285,100.0,0,20210219
BKMINDST,EQ, 19-Feb-2021,1.05,1.1,1.1,1.0,1.05,1.0,1.02,26865,0.27,62,16784,62.48,0,20210219
BLBLIMITED,EQ, 19-Feb-2021,5.5,5.3,5.5,5.2,5.4,5.35,5.35,12417,0.66,54,10454,84.19,0,20210219
BLUECOAST,EQ, 19-Feb-2021,5.0,5.0,5.25,4.9,5.25,5.25,5.17,5329,0.28,27,3953,74.18,0,20210219
TVVISION,EQ, 19-Feb-2021,1.8,1.85,1.85,1.75,1.75,1.75,1.84,12559,0.23,19,12509,99.6,0,20210219
GTNIND,EQ, 19-Feb-2021,11.15,10.75,11.0,10.75,10.9,10.95,10.92,5659,0.62,46,5269,93.11,0,20210219
IDFNIFTYET,EQ, 19-Feb-2021,157.82,169.5,169.5,152.6,156.84,156.75,158.2,89,0.14,27,60,67.42,0,20210219
LICNETFN50,EQ, 19-Feb-2021,156.7,159.85,159.85,154.2,157.49,154.95,156.53,521,0.82,107,343,65.83,0,20210219
BSLNIFTY,EQ, 19-Feb-2021,166.02,170.0,170.0,163.95,165.31,165.03,165.58,414,0.69,34,393,94.93,0,20210219
LICNETFGSC,EQ, 19-Feb-2021,21.77,21.84,21.84,21.67,21.8,21.79,21.76,1359,0.3,72,825,60.71,0,20210219
SAMBHAAV,EQ, 19-Feb-2021,2.65,2.7,2.7,2.55,2.55,2.55,2.57,24094,0.62,81,17205,71.41,0,20210219
LFIC,EQ, 19-Feb-2021,78.0,79.3,85.75,71.55,76.0,76.55,80.42,3417,2.75,93,1053,30.82,0,20210219
SANGHVIFOR,EQ, 19-Feb-2021,23.3,25.6,25.6,25.6,25.6,25.6,25.6,3550,0.91,26,3550,100.0,0,20210219
KRISHANA,EQ, 19-Feb-2021,69.75,71.75,71.75,67.95,71.0,71.0,68.23,1269,0.87,25,1184,93.3,0,20210219
VISASTEEL,EQ, 19-Feb-2021,6.2,6.4,6.4,5.95,6.15,6.0,6.13,18428,1.13,71,11853,64.32,0,20210219
21STCENMGM,EQ, 19-Feb-2021,12.15,12.35,12.35,11.95,11.95,12.0,12.1,7654,0.93,57,5721,74.75,0,20210219
ARENTERP,EQ, 19-Feb-2021,11.5,11.5,12.05,11.0,11.9,11.45,11.62,5533,0.64,73,4014,72.55,0,20210219
SETF10GILT,EQ, 19-Feb-2021,202.0,200.0,202.5,200.0,202.5,202.5,201.81,18,0.04,7,11,61.11,0,20210219
IITL,EQ, 19-Feb-2021,54.4,57.95,58.9,54.55,58.85,58.25,57.6,899,0.52,54,671,74.64,0,20210219
KANANIIND,EQ, 19-Feb-2021,4.25,4.25,4.25,4.05,4.25,4.2,4.2,27530,1.16,58,20938,76.06,0,20210219
IVZINNIFTY,EQ, 19-Feb-2021,1639.6,1630.0,1630.0,1617.7,1617.7,1617.7,1624.82,41,0.67,5,19,46.34,0,20210219
ASPINWALL,EQ, 19-Feb-2021,168.05,171.15,171.15,165.65,169.0,168.95,168.63,278,0.47,30,110,39.57,0,20210219
INTEGRA,EQ, 19-Feb-2021,1.75,1.8,1.8,1.8,1.8,1.8,1.8,2080,0.04,7,2080,100.0,0,20210219
SIMBHALS,EQ, 19-Feb-2021,7.1,7.35,7.4,6.9,7.05,7.0,7.05,21691,1.53,78,13276,61.21,0,20210219
INFOMEDIA,EQ, 19-Feb-2021,3.4,3.55,3.55,3.3,3.55,3.55,3.46,14312,0.49,45,14302,99.93,0,20210219
INDLMETER,EQ, 19-Feb-2021,15.1,15.0,15.85,15.0,15.85,15.85,15.67,7276,1.14,86,4046,55.61,0,20210219
VASWANI,EQ, 19-Feb-2021,7.45,7.6,7.95,7.45,7.65,7.65,7.59,10981,0.83,107,6048,55.08,0,20210219
PGIL,EQ, 19-Feb-2021,167.35,167.35,169.8,164.0,169.75,165.2,165.74,882,1.46,116,516,58.5,0,20210219
